ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
ac54ea83855886232ed0e6beca34130fd460986c1054364c8d597d536bb19a3c,https://www.snap.com/political-ads/asset/7329f73675376b61151103aec59666be49b44c5d602d329b228ffbffbcc1e31e?mediaType=mp4,USD,2,940,2020/01/18 22:32:16Z,,"Spotlight Media, LLC","4763 Pescadero Ave,San Diego,92107,US",,Spotlight Media,,25+,united states,,,,,,,,,,,,,,IOS,Provided by Advertiser,,,,,web_view_url:https://track.iboughtitdrunkonline.com/5e2385f377f06900013e9792
e03f5354f2df07e1048cf87cc272be9fe72152c9fd1155b2c119d1379e261f4a,https://www.snap.com/political-ads/asset/212bb0b518f2ba3b41195934f1c48f71100e1a0eb77e73c7bd7ec0ffa4308d2b?mediaType=png,USD,23,8182,2020/03/03 17:00:00Z,2020/03/05 17:00:00Z,Jase and Guymara 2020,US,USG President,Jase & Guymara 2020,,,united states,,,,,latitude 41.8084;longitude -72.2495;radius 5.0,,,,,,,,,,Provided by Advertiser,,,,,
13db88c4cf14d4bf3ccdbeca7da88ff1462d79861a25572847c0f445b2d9a570,https://www.snap.com/political-ads/asset/b0c84fb8149854b45897e231c36ad3368896f201cbb27971e9480ae04cdba0fe?mediaType=jpg,USD,100,41551,2020/02/04 23:27:29Z,2020/02/08 23:27:29Z,BCom Solutions,"919 Central Ave,Auburn,68305,US",,Great Schools for Great Kids,,18+,united states,,,,,,,,,"68501,68505,68509,68516,68523,68528,68583,68502,68506,68510,68520,68524,68529,68588,68503,68507,68512,68521,68526,68542,68504,68508,68514,68522,68527,68544",,,,"Political News Watchers,Philanthropists,TV Network Viewers (BBC America),TV Network Viewers (CNN),TV Network Viewers (MSNBC),TV Network Viewers (NBC),TV Network Viewers (PBS)",,Provided by Advertiser,,,,,web_view_url:https://greatschoolslnk.org/
14737f847ce5ced7c0088ad94060f07fd5f2b6e6a94b7ce890793e1d256b43b8,https://www.snap.com/political-ads/asset/74568d904d7a98d558bb5fe4e4e76b2db1eed7693e7ae825d048adc852979dd1?mediaType=mp4,EUR,15,29751,2020/01/27 11:39:23Z,2020/01/28 23:59:59Z,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/opinion/article/our-voting-system1?utm_source=snapchat&utm_medium=social&utm_campaign=ge20
f2acbdc083b50e0aa5625bea454b0efb456af1d069612d6a3dbc6f4db39a541d,https://www.snap.com/political-ads/asset/0357ae6cbdb9f6f6423668d5f13776ef9c99149e67ac0b915dc0070ab12af034?mediaType=mp4,USD,17886,1851920,2020/02/22 17:09:02Z,2020/03/03 17:00:59Z,Hawkfish LLC,"909 Third Avenue,New York,10022,US",Mike Bloomberg 2020 Inc,"Mike Bloomberg 2020, Inc.",,24-38,united states,"Alabama,California,Colorado,Maine,Massachusetts,North Carolina,Tennessee,Texas,Utah,Vermont,Virginia,Idaho,Michigan,Mississippi,Missouri,North Dakota,Washington,Arizona,Florida,Illinois,Wyoming,Wisconsin,Connecticut,Delaware,Maryland,New York,Pennsylvania,Rhode Island,Ohio,Georgia,Minnesota,New Jersey",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.mikebloomberg.com/policies/climate-change?utm_source=snapchat&utm_medium=cpm&utm_campaign=PM_A85&content=CP02-breatheeasycommercial
d32b6161115505b5c8b2e650fb598dbc5ab66e7e32ced4f62e74332e58c05438,https://www.snap.com/political-ads/asset/58f846b420ae084ab84e9baee7a568b183addd992131d84e8faf71cdc376b0b6?mediaType=mp4,USD,23,13587,2020/02/21 15:47:41Z,,Bright Source Media,US,,Betterus-now,,18+,united states,"Alabama,Georgia,Louisiana,Tennessee,Texas,Wyoming,North Dakota,South Dakota,Montana,Idaho,Utah,West Virginia,Indiana,Arkansas,Kansas,Nebraska,Oklahoma,South Carolina",,,,,,,,,,,,Country Music Fans,,Provided by Advertiser,,,,,web_view_url:https://track.clickbooth.com/c/aff?lid=756338&subid1=&subid2=&subid3=&subid4=&subid5=&source_id=&google_aid=&ios_ifa=
bd459ae430d7515553ad3ced8d30bd2d66d2e64c43b21a43a57cb97063afeadb,https://www.snap.com/political-ads/asset/08d39286e3bfcf7f35ad78783fd0566f848b59aa6c873734b72d019537c1c75a?mediaType=png,USD,457,211319,2020/03/25 15:29:30Z,2020/04/01 03:59:59Z,"Middle Seat Consulting, LLC","Po Box 21600,Washington,20009,US",Alexandria Ocasio-Cortez,Alexandria Ocasio-Cortez 2020,,18+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://act.ocasiocortez.com/signup/ads-snapchat-2020q1-gnd/?source=ads-ea-snapchat-20200324-memlklk-gnd-ad001
d6494c691dec25875459ff22b1641bb4dd693e2040c0cae4fa57a80195b8a87c,https://www.snap.com/political-ads/asset/406d593e4e336d85bbc5e023ed7a6c1fe4ba70ef14a95ee1570731f19fe181f0?mediaType=mp4,USD,127,83551,2020/02/28 21:01:26Z,,Better US Now,US,,Better US Now,MALE,18+,united states,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.betterus-now.com/freecoinv2kan/
cf23498520223902b117399818c34ff1b37c7ca3c75650d5ff0650686a30fe2a,https://www.snap.com/political-ads/asset/767a8e5aa768674d11ab88b4aa7cdf7195fcdd1189c69e96a9f2f1e7e7e04540?mediaType=mp4,EUR,157,43413,2020/01/23 13:00:47Z,2020/01/29 22:59:59Z,Campax,CH,Aebischer,Campax Community,,,switzerland,,,,,,,,,,,,,"Fashion & Style Gurus,Outdoor & Nature Enthusiasts,Pet & Animal Lovers,Philanthropists",,Provided by Advertiser,it,,,,web_view_url:https://act.campax.org/petitions/svizzera-senza-pellicce
3b4eff93d8bf6106b8a30119290f77b088940782e1e1899375b7941134f8a401,https://www.snap.com/political-ads/asset/04b5f69818c36d06cf06b25099108cd78aeeaf2fd5437dbbc1b07668bd55f90c?mediaType=mp4,USD,1588,675371,2020/01/01 15:03:02Z,2020/02/01 07:59:59Z,Ciceron Inc,"126 N. 3rd Street,Minneapolis,55401,US",,Be the Match,,18-39,united states,,,,,,,,,,,,,"Advocates & Activists,Philanthropists",,,,,,,web_view_url:https://www.ourraceagainsttime.org/story-bella/?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=ourtime&utm_content=national_prospecting_bella_affinity
2e30473b9c3827d8bb5eb5a5e2da6997e2db5f31e97343b1ccdf86309b2cfff3,https://www.snap.com/political-ads/asset/ded0c22f0cd8aa19a31b06ed09b2456d0d12377b50eec7c0eb3f8c675838aae0?mediaType=mp4,USD,147,87829,2020/01/23 19:57:58Z,2020/02/04 04:59:00Z,Rising Tide Interactive LLC,"1250 H St. NW,Washington,20005,US",Voto Latino,Voto Latino,,18-35,united states,Texas,,,,,,,,,,,,,,,,,,,web_view_url:https://vr.rockthevote.com/registrants/new?partner=37610&source=SC_TX_RLAL_Jan
5c990327bb928ce2cdcac25b5907a9aeb15cfa2ef3fe81fa937ddb6977820fb0,https://www.snap.com/political-ads/asset/17dac110b4586278b164214756b8dcd890a16d631e136d6030b03b5e4734bf00?mediaType=mp4,USD,125,98471,2020/03/30 06:02:56Z,2020/04/13 04:59:59Z,Flint Group,"101 N 10th Street Suite 100,Fargo,58102,US",ND Behavioral Health Division,ND Behavioral Health Division,,16+,united states,North Dakota,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://recoveryreinvented.com/?utm_source=snapchat&utm_medium=socialpaid&utm_campaign=dream_3_dance_1_in_10
d9a5dbcd5a40725afaa179dac8051ac003184099aab8c3c207d1e1191c3d4f46,https://www.snap.com/political-ads/asset/6fcf8e70b0690c182e8b3fcad40f512578f75c1df3708fe59f248505520a3ef3?mediaType=mp4,USD,1589,1007544,2020/03/01 18:11:51Z,2020/04/01 06:59:59Z,Ciceron Inc,"126 N. 3rd Street,Minneapolis,55401,US",,Be the Match,,18-39,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.ourraceagainsttime.org/story-ruby-balloon/?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=ourtime&utm_content=national_prospecting_ruby_balloon_lookalike_api
b9114ccb146ab1ab140b18752c01b61331663d9569be88bbd19bd8cfd14e8930,https://www.snap.com/political-ads/asset/ebf2436fbb7db6e0c8bba760d86353f206d05161a79c51ef5c3bed600a9157d8?mediaType=jpeg,USD,509,440754,2020/02/12 05:57:49Z,,Marud Khan,"7050 W. Palmetto Rd. Suite 15-504,Boca raton,33433,US",Donald Trump,Albbiom Marketing LLC,,,united states,,Alaska,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://wwww.patrioticamerican1776.com/?utm_source=snapchat&utm_medium=cpc&utm_campaign=NewBiden
1b2270b35c900b95b66636ea85d2696e5b4f44dae3f3a251bd9f554dcb4e86df,https://www.snap.com/political-ads/asset/de2d1a39ad0fac2ef2d673b6c87a6063b36c1bd0d66b0c0f0599eb7536557593?mediaType=mp4,USD,105,67586,2020/02/21 19:00:52Z,,Bright Source Media,US,,American Gunner,,18+,united states,,"California,Colorado,Connecticut,Delaware,District of Columbia,Hawaii,Illinois,Iowa,Maine,Maryland,Massachusetts,Michigan,Nevada,New Hampshire,New Mexico,Vermont,Wisconsin,Rhode Island,Pennsylvania,Washington",,,,,,,,,,,College Football Fans,,Provided by Advertiser,,,,,web_view_url:https://track.clickbooth.com/c/aff?lid=757280&subid1=&subid2=&subid3=&subid4=&subid5=&source_id=&google_aid=&ios_ifa=
ea223187fed03127ee3c0b490b65ec59c05ee72a21c2a7446f3a18c39bd5f536,https://www.snap.com/political-ads/asset/587a9d1fea2d6c0f317ee09f70d26df6b979d40ffc27619bb1e9744f669e75c2?mediaType=mp4,EUR,486,142420,2020/01/08 08:47:16Z,2020/01/25 22:59:59Z,Næringslivets Hovedorganisasjon,"Middelthuns gate 27,Oslo,0368,NO",,Næringslivets Hovedorganisasjon,,31+,norway,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.nho.no/arskonferansen-2020/tema/neste-trekk/
a6676f7860db3761a33333a4a01d162959ed992def46114bb06fe5da2ccb0352,https://www.snap.com/political-ads/asset/68605c72fd8822c5b7dd0011cc5e43dbef851e344dbeb8ffc88b9ad24ae3b6fb?mediaType=mp4,USD,686,171467,2020/01/08 17:00:00Z,2020/01/30 01:00:00Z,Strategies 360,"1505 Westlake Ave N Suite 1000,Seattle,98109,US",Voter Registration,Central City Association,,18-30,united states,,,,,,,,,"90014,90012,90015,90013,90017",,,,,,,,,,,web_view_url:https://registertovote.ca.gov/?utm_source=snapchat&utm_medium=traffic&utm_campaign=novemberdecemberCCA
32162ed34b8aea37a12cdd84724a0a2fd18a32330ae533b8b290175fea7bfcb0,https://www.snap.com/political-ads/asset/c449a49f3b2fdd51ce920d34d1f3020892040c59632a5059713f201963371983?mediaType=png,USD,19,5133,2020/02/23 20:43:21Z,2020/03/04 00:30:00Z,Lockwood Strategy,US,,PACRONYM,,18+,united states,North Carolina,,,,,,,,,,,,,,,,,,,web_view_url:https://gtfo.civicengine.com/plan?utm_source=snap&utm_medium=paid-awr&utm_campaign=gtfo&utm_term=nc-map-v&utm_content=E2139849
552425c6f96d673e8e8631090da57e3e5091e281f6e1f94bf4f37db3a8178998,https://www.snap.com/political-ads/asset/ba50edcd9365ff75a9621da98955351521d1c7e90e2ce7012bf699ae255dbec2?mediaType=jpg,USD,27,28556,2020/02/20 08:01:13Z,,"D-Squared Commerce, LLC",US,,"D-Squared Commerce, LLC",,35-,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://prezzyflipflops.com/?utm_source=snapchat&utm_medium=cpc&utm_campaign={{campaign.name}}&utm_term={{adSet.name}}&utm_content=static-sy-v1
7ba83ecbc51f6fd7c87f732a92fd587c54affcbf56cfbd5f5221c1420fce375c,https://www.snap.com/political-ads/asset/5a0df1e4dbea643890e878a3703384921532fdb01051a34f6a24c210be79d2f5?mediaType=mp4,GBP,0,184,2020/03/13 12:58:41Z,2020/03/31 12:58:41Z,The Labour Party,"Kings Manor,Newcastle,NE16PA,GB",Sadiq for London 2020,The Labour Party,,18+,united kingdom,London,,,,,,,,,,,,,,Provided by Advertiser,nl,,,,web_view_url:https://www.gov.uk/register-to-vote
462fae76773452a9855e2a8df9b0760fe5026f6a1de21f537950b9c07989be0d,https://www.snap.com/political-ads/asset/31a752e0dd7375af014ef0a2c2496eb161efc62a44097879c8f80052f6ffeb7c?mediaType=png,CAD,341,173747,2020/01/24 18:15:00Z,2021/01/01 04:30:22Z,Data Sciences,"423 rue St-Nicolas suite 400,Montreal,H2Y2P4,CA",,"Rothmans, Benson & Hedges",,19+,canada,,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://www.unsmoke.ca/tech?fields=allutm_campaign={{campaign.id}}&utm_source=snapchat&utm_medium=smm&utm_content={{ad.id}}
7b769e0adbea829d36591d8000fbabace9f92535e70797f3bcc657dfa467e720,https://www.snap.com/political-ads/asset/952e587e9ac70efebaf3d311e25af1a3f6f79559ec761b41e4e2ddc20506a3d4?mediaType=png,USD,9,2570,2020/02/23 20:43:21Z,2020/03/04 00:30:00Z,Lockwood Strategy,US,,PACRONYM,,18+,united states,North Carolina,,,,,,,,,,,,,,,,,,,web_view_url:https://gtfo.civicengine.com/plan?utm_source=snap&utm_medium=paid-awr&utm_campaign=gtfo&utm_term=nc-map-v&utm_content=1538DF5F
b6cb5ce417cd94b6c0a2c43f09a42fe1ca036ffa55b60cbffe9f89e863355f4e,https://www.snap.com/political-ads/asset/d027391314d5eb718480f047a2d9470f821c5f5dbf17923317b62e12b591a97d?mediaType=jpeg,USD,4923,4582752,2020/02/07 06:51:44Z,,Marud Khan,"7050 W. Palmetto Rd. Suite 15-504,Boca raton,33433,US",Donald Trump,Albbiom Marketing LLC,,18+,united states,,Alaska,,,,,,,,,,,,,,,,,,web_view_url:https://www.patrioticamerican1776.com/patriot/v6/
22d3048fb25699d111cbc112c38ae6914533c3b5e25480eba4b72d344f65bc29,https://www.snap.com/political-ads/asset/26cfd344ff6cc5b0a73054cb83016a33858cb423feeb2bc93d6afb489ca0a310?mediaType=mp4,EUR,0,1147,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Donegal,Galway,Leitrim,Longford,Mayo,Roscommon,Sligo,Westmeath",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
747f9f5133eb4b88ef30e8c289b37ac1d0a05fd7355cfc74fdfd1005165b2b7a,https://www.snap.com/political-ads/asset/9d0ef170494ba60dc6b36eb9d3eca0e3a3c343ac26932e8ae5e113e2319a84fd?mediaType=png,USD,78,121499,2020/03/27 21:23:35Z,2020/06/28 17:23:35Z,Red House Communications,"1908 Sarah Street ,Pittsburgh ,15203,US",,PA Department of Health,,,united states,Pennsylvania,,,,,,,,,,,,,,Provided by Advertiser,,,,,
1b67df532db22e2c7330a9c912d61256ac0c5b3faef3d1403600d172936ead37,https://www.snap.com/political-ads/asset/2bd76e3379c48a43e69a93c9e1566a018e0754d522b5bac0485a42ca321c7a9a?mediaType=mp4,USD,768,642798,2020/01/08 15:00:00Z,2020/04/01 03:59:59Z,Assembly," 711 3rd Ave, New York, NY 10017,new york city,10017,US",,truth,,15-17,united states,,,,,,,"Bakersfield,Baltimore,Bend,Binghamton,Boise,Boston (manchester),Burlington - Plattsburgh,Champaign Springfield - Decatur,Chicago,Chico - Redding,El Paso (las Cruces),Eugene,Eureka,Fresno - Visalia,Ft. Myers - Naples,Hartford & New Haven,Houston,Jackson,Juneau,La Crosse - Eau Claire,Los Angeles,Madison,Mankato,Medford - Klamath Falls,Miami - Ft. Lauderdale,Monterey - Salinas,New York,Peoria - Bloomington,Portland - Auburn,Rochester - Mason City - Austin,Rockford,Sacramento - Stockton - Modesto,San Diego,San Francisco - Oakland - San Jose,Santa Barbara - Sanmar - San Luis Obispo,Savannah,Seattle - Tacoma,Syracuse,Tallahassee - Thomasville,Utica,Watertown,Wausau - Rhinelander,Yakima - Pasco - Richland - Kennewick",,,,,,,,,en,,,,web_view_url:https://pages.thetruth.com/ditch-juul-snap-ad?cid=social_asm_snapchat_ditchjuul_bellyflop_leadgen_snapads_6_1517
ccbfa2ce77a400d95f0c1eb648073d969e227bd4810f8f725590ae3843dd47d5,https://www.snap.com/political-ads/asset/69a95eb34e4ad85a0e0a1bee3bde05a823f4b9ed863ff855b58495bcbe4154b5?mediaType=mp4,USD,2,1318,2020/02/08 17:30:06Z,,"D-Squared Commerce, LLC",US,,"D-Squared Commerce, LLC",,18-35,united states,,,,,,,,,,,,,"Advocates & Activists,Collegiates,High Schoolers,Hipsters & Trendsetters,Meme Watchers,Political News Watchers,Footwear Shoppers,Back to College High Spenders,Home Movie Viewers (Comedy),TV Network Viewers (FOX News Channel)",,,,,,,web_view_url:https://prezzyflipflops.com/?utm_source=snapchat&utm_medium=cpc&utm_campaign={{campaign.name}}&utm_term={{adSet.name}}&utm_content=gif-sy
b446da8c169f17f5e8df9c36a191b487c1c26a809a0c0b37cbf1a762e350ec59,https://www.snap.com/political-ads/asset/64cebe287e64a72b4c40a814aecd3002a37ea925e8d8732b22d5c889089215ac?mediaType=jpg,EUR,266,122397,2020/01/02 12:38:16Z,2020/01/06 20:59:59Z,All Rise Media AB,"Eriksbergsgatan 8b ,Stockholm,11430,SE",,Cancerfonden,FEMALE,35+,sweden,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://ad.doubleclick.net/ddm/clk/458882879;263719735;l
40825c95f0b44975a909d55b5053e2dfbc06361892f4d85e20368f0980273132,https://www.snap.com/political-ads/asset/2d0fc9fff1358ee8900f10b7ea5479e239455b5e283de4e282137acf92db877d?mediaType=jpg,USD,77,47934,2020/01/23 20:42:47Z,2020/01/30 20:42:47Z,Southern Environmental Law Center,US,,SELC,,,united states,Virginia,,,,,,,,,,,,"Outdoor & Nature Enthusiasts,Outdoor Sports Gear Shoppers,Nature & Outdoor Destinations,Beaches,Parks & Gardens,Outdoorsy Destinations",,Provided by Advertiser,,,,,web_view_url:https://www.southernenvironment.org/news-and-press/news-feed/cut-virginia-carbon/?utm_source=snap&utm_medium=ad&utm_campaign=VCRPhase2&p2asource=snap#action
c562510fae7197d2b17aa4c0128c658305f41889991a17219da28d53ba993693,https://www.snap.com/political-ads/asset/4b1c523591b63bd5dceff02b764dc732f966533dc0c3abeb5f16cb28ae780bb1?mediaType=MP4;https://www.snap.com/political-ads/asset/9fff8f0f97b5e2b1d94cf7e41850d8556074f17387c22cd62e3de44aa558e46e?mediaType=MP4;https://www.snap.com/political-ads/asset/6049544f6eb65c72c278c08747a32d452eb5083239556ac6a4edf4ae92d569ce?mediaType=MP4;https://www.snap.com/political-ads/asset/36fd3a20fe15fdae0f4be9c69d943c846398a020d2fc8eb9ee406553304a2792?mediaType=MP4;https://www.snap.com/political-ads/asset/f404b5b5fa9de8e35a38bb71627dc780c2fc036df760f28245ff36233051f58f?mediaType=MP4;https://www.snap.com/political-ads/asset/5ffe7cdaf313d56fc79adc0aca6c76e0e51b1439f347bd539b3539fabd154d43?mediaType=MP4;https://www.snap.com/political-ads/asset/33b99efbc1f40fee8f1b1c7030f5768102167828e26795013fd60e2dcb7234cc?mediaType=MP4;https://www.snap.com/political-ads/asset/a4759ca4ce85aa2009a4b9bae0e8156469301ef7effe35dee1906de26bc2e0ca?mediaType=MP4;https://www.snap.com/political-ads/asset/0b55bde5601f43c31d90017a0cd619412cd84645eb161cbdf6b2c31915ad80ad?mediaType=MP4;https://www.snap.com/political-ads/asset/2e16074bfec0e2f6010a103112f7f6eca827dff54d128eed0598edb6a49ee99d?mediaType=MP4;https://www.snap.com/political-ads/asset/d52484ab981f7b78b291787d1a5e303c371f648195667cee54aa8c4917e05673?mediaType=MP4,USD,17,40091,2020/03/26 04:25:44Z,2020/04/14 04:25:44Z,GoodPost,"1366 Berkley Court,Buffalo Grove,60613,US",,GoodPost,,,united states,,,,,,,,,,,,,"Advocates & Activists,Outdoor & Nature Enthusiasts",,Provided by Advertiser,en,,,,
425b390c4566bb55db4fe732401b0ea7f8c8e96eed8ace5eebed8f7114eb8895,https://www.snap.com/political-ads/asset/23b8d43c33eb15e147cc4681f1c416c6e960a91a604bf7b612396551763175a4?mediaType=jpeg,USD,3996,4904551,2020/02/18 05:13:47Z,,Marud Khan,"7050 W. Palmetto Rd. Suite 15-504,Boca raton,33433,US",Donald Trump,Albbiom Marketing LLC,,,united states,,Alaska,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.patrioticamerican1776.com/patriot/v8/
29bab1e92b74813833435b603ae4c27279a4ddcc76e5851a236cae0c50ab97e6,https://www.snap.com/political-ads/asset/c54fafee1d80dcddf5e46a7f4cb5d42a552beac46874dff799178b1eec478e56?mediaType=jpeg,USD,611,957511,2020/01/14 17:44:37Z,,Marud Khan,"7050 W. Palmetto Rd. Suite 15-504,Boca raton,33433,US",,Albbiom Marketing LLC,,,united states,,Alaska,,,,,,,,,,,,,,,,,,web_view_url:https://www.patrioticamerican1776.com/patriot/v6/
0570653487bcf35bce91455a70e0a2f4a50c054537d2dc3122a0a50a9a1d906d,https://www.snap.com/political-ads/asset/7513ec034dac7f59120fdeccf535a732790209c28a9f360bbdedb5aadf8823eb?mediaType=mp4,USD,1250,512483,2020/01/06 14:00:00Z,2020/01/19 07:59:59Z,Parcon Media,US,,University of California,,18-30,united states,California,,,,,,,,,,,,,,Provided by Advertiser,,Education (Some College),,,web_view_url:https://www.universityofcalifornia.edu/civic-engagement/register?utm_source=snap&utm_campaign=GOTV-Primary&utm_medium=cpc
